destinasi,nama_hotel,jenis,alamat,kota,provinsi,latitude,longitude,harga,rating,jumlah_ulasan,jumlah_foto,kasta_bintang,foto_url,website,maps_url,google_maps_link,fasilitas_sarapan,jarak_ke_pusat_km,saingan_radius_1km,total_demand_area,is_nature_view,is_premium,log_ulasan,rating_norm,log_ulasan_x_rating,indeks_investasi,skor_popularitas,foto_per_ulasan,indeks_investasi_clipped,jarak_ke_atraksi_terdekat_km,nama_atraksi_terdekat,jumlah_atraksi_radius_5km,klaster_dbscan,status_ocean,is_red_ocean,koef_saingan_radius_1km,tval_saingan_radius_1km,signif_saingan_radius_1km,koef_jarak_ke_atraksi_terdekat_km,tval_jarak_ke_atraksi_terdekat_km,signif_jarak_ke_atraksi_terdekat_km,koef_jumlah_atraksi_radius_5km,tval_jumlah_atraksi_radius_5km,signif_jumlah_atraksi_radius_5km,koef_is_premium,tval_is_premium,signif_is_premium,koef_is_red_ocean,tval_is_red_ocean,signif_is_red_ocean,koef_total_demand_area,tval_total_demand_area,signif_total_demand_area,r2_lokal,model_dipakai,bw_gwr,moran_I_resid,moran_p_resid,f_stat_ols,f_pvalue_ols,autokorelasi_belum_teratasi,competition_score,accessibility_score,demand_score,quality_score,jarak_atraksi_score,kepadatan_atraksi_score,ecosystem_score,opportunity_score,opportunity_score_percentile_nasional,reliabilitas_model,rekomendasi_investasi,cluster_label,market_segment,Segmen,Tema_Nama
Tanjung Kelayang,Inggrid Homestay,Guest House/Homestay,"Keciput, Sijuk, Belitung Regency, Bangka Belitung Islands 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.567168410140836,107.67611202132404,15.0,4.8,15.0,30,Guest house,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHeY-j9C305C5wx4YnsR39V1nEFpR0SXAPW-sksiuYtbsYbgKX9ZsGuYeTYoKVRI_2szfV4Wl7tSLHxMP6W_USEfJMTIPNsWYCSd6HSrl99qPLAmrhNqjI2K3gOMfVNaJiPDSeX=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Inggrid%20Homestay&query_place_id=ChIJQxbvkPJDFy4RPBetmDgdUHU,https://www.google.com/maps/search/?api=1&query=Inggrid%20Homestay&query_place_id=ChIJQxbvkPJDFy4RPBetmDgdUHU,0,0.8563200028555656,19,1006.0,0,0,2.772588722239781,0.96,2.5552177664161824,50.3,13.30842586675095,1.875,50.3,0.7116829265469984,Kupi bun khas belitong,11,2,Red Ocean (Padat/Jenuh),1,0.0499213373073302,0.2795526692433129,False,-0.1187479336073268,-1.0034985948300263,False,0.2488902336545771,1.7263836431700144,False,0.321005339578932,2.9744518777565583,True,0.0226990213301657,0.2008442998182932,False,0.3482849978759747,1.967348277909453,False,0.1590989225579032,OLS (Global),,-0.0040609380457546,0.484,7.158086404666093,5.275528848077674e-07,False,45.23809522732426,97.11852335146747,36.107109063319,48.0,94.64042375050305,49.99999997727272,72.32021186388788,51.03880233205504,73.52368591823492,Cukup (OLS signifikan),Sangat Direkomendasikan,0,Ekosistem Atraksi Kuat & Kompetisi Tinggi (Red Ocean),Budget (Homestay/Hotel Standar),Nama Standar
Tanjung Kelayang,OYO 1851 Homestay Joss,Hotel,"Jl. Sehan Umar, Keciput, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.5696135367668216,107.68503513551164,,4.5,131.0,249,2-star hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnaS3ZyWa4ojtAVt8tOY6m-hMQwTc6BRj7drxcY1c8e473AmiF0RPSabSMt_sxOh35pbxlcrBBaNmSxCdWh9b5iv0YsteP8RCbPS-cUTX4KOHXe-O2_qKqD9eH0gmVJEeSC0Ua=w408-h272-k-no,https://www.oyorooms.com/h/84897?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BTG020&latitude=-2.56962&longitude=107.685&locale=id,https://www.google.com/maps/search/?api=1&query=OYO%201851%20Homestay%20Joss&query_place_id=ChIJQ1e6lB1CFy4Rg2s2dB0nbqM,https://www.google.com/maps/search/?api=1&query=OYO%201851%20Homestay%20Joss&query_place_id=ChIJQ1e6lB1CFy4Rg2s2dB0nbqM,0,1.7381549235694116,11,492.0,0,0,4.882801922586371,0.9,3.95506955729496,41.0,21.972608651638662,1.8863636363636365,41.0,0.3806718271041607,Kupi bun khas belitong,10,2,Red Ocean (Padat/Jenuh),1,0.0499213373073302,0.2795526692433129,False,-0.1187479336073268,-1.0034985948300263,False,0.2488902336545771,1.7263836431700144,False,0.321005339578932,2.9744518777565583,True,0.0226990213301657,0.2008442998182932,False,0.3482849978759747,1.967348277909453,False,0.1590989225579032,OLS (Global),,-0.0040609380457546,0.484,7.158086404666093,5.275528848077674e-07,False,26.190476184240364,94.15119020098165,55.88804591733663,45.0,97.13321816880014,45.4545454338843,71.29388180134222,59.954573329109614,90.03893575600259,Cukup (OLS signifikan),Sangat Direkomendasikan,0,Ekosistem Atraksi Kuat & Kompetisi Tinggi (Red Ocean),Budget (Homestay/Hotel Standar),Nama Standar
Tanjung Kelayang,Homestay Yusnadi,Hotel,"CMJG+3HC, Jl. Buhani Samsudin, Keciput, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.56982574471221,107.67639130380375,,5.0,2.0,2,Tidak Ada Data,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ug192XWQMMkTGQj26l0zGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.41312&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Homestay%20Yusnadi&query_place_id=ChIJd84cZytBFy4RDi0phaYwAkg,https://www.google.com/maps/search/?api=1&query=Homestay%20Yusnadi&query_place_id=ChIJd84cZytBFy4RDi0phaYwAkg,0,1.1378574738127465,17,713.0,0,0,1.0986122886681098,1.0,1.0986122886681098,39.61111111111112,5.493061443340549,0.6666666666666666,39.61111111111112,0.5896683961972872,Kupi bun khas belitong,10,2,Red Ocean (Padat/Jenuh),1,0.0499213373073302,0.2795526692433129,False,-0.1187479336073268,-1.0034985948300263,False,0.2488902336545771,1.7263836431700144,False,0.321005339578932,2.9744518777565583,True,0.0226990213301657,0.2008442998182932,False,0.3482849978759747,1.967348277909453,False,0.1590989225579032,OLS (Global),,-0.0040609380457546,0.484,7.158086404666093,5.275528848077674e-07,False,40.47619046655328,96.17116296569492,15.5242008123941,50.0,95.55929668473053,45.4545454338843,70.5069210593074,42.54837018923352,53.37443218689163,Cukup (OLS signifikan),Direkomendasikan,0,Ekosistem Atraksi Kuat & Kompetisi Tinggi (Red Ocean),Budget (Homestay/Hotel Standar),Nama Standar
Tanjung Kelayang,Ferdy Homestay,Hostel & Other,"CMHG+WWQ, Jl. Tj. Pandan - Tj. Kelayang, Keciput, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.5701371452430166,107.6773514681562,,4.7,3.0,6,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHd3DSWHQhm5b_htlqPkQqMZ6MnBP7O1uEpwpEJ3DH8vEJgnE82L3dU1gdeTtwD3JjvnkW-oonpmgRyZ3MtNbtpfaasON2kfKhdnEaeMlVoEExk4FUWLwVPX6u3Tbd9AT7NBmRx=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Ferdy%20Homestay&query_place_id=ChIJCRhSYQJCFy4RZSGas_c1Y80,https://www.google.com/maps/search/?api=1&query=Ferdy%20Homestay&query_place_id=ChIJCRhSYQJCFy4RZSGas_c1Y80,0,1.216714610292678,17,712.0,0,0,1.3862943611198906,0.94,1.2249296974855357,39.55555555555556,6.515583497263486,1.5,39.55555555555556,0.4798065844188048,Kupi bun khas belitong,11,2,Red Ocean (Padat/Jenuh),1,0.0499213373073302,0.2795526692433129,False,-0.1187479336073268,-1.0034985948300263,False,0.2488902336545771,1.7263836431700144,False,0.321005339578932,2.9744518777565583,True,0.0226990213301657,0.2008442998182932,False,0.3482849978759747,1.967348277909453,False,0.1590989225579032,OLS (Global),,-0.0040609380457546,0.484,7.158086404666093,5.275528848077674e-07,False,40.47619046655328,95.90581239980912,17.30915883699473,47.0,96.38664933739496,49.99999997727272,73.19332465733385,44.01520436530454,56.29461388708631,Cukup (OLS signifikan),Direkomendasikan,0,Ekosistem Atraksi Kuat & Kompetisi Tinggi (Red Ocean),Budget (Homestay/Hotel Standar),Nama Standar
Tanjung Kelayang,Wisatakelayang homestay,Guest House/Homestay,"CMQC+RXF, Tanjung Kelayang, Keciput, 33414, Indonesia",,,-2.560422069802748,107.67244210553504,,0.0,0.0,0,Homestay,,,https://www.google.com/maps/search/?api=1&query=Wisatakelayang%20homestay&query_place_id=ChIJ8Tq0Kq5DFy4REEuac-kO9OM,https://www.google.com/maps/search/?api=1&query=Wisatakelayang%20homestay&query_place_id=ChIJ8Tq0Kq5DFy4REEuac-kO9OM,0,0.0056433551216576,11,1017.0,0,0,0.0,0.0,0.0,84.75,0.0,0.0,84.75,0.0,Tanjung Kelayang Beach,10,2,Red Ocean (Padat/Jenuh),1,0.0499213373073302,0.2795526692433129,False,-0.1187479336073268,-1.0034985948300263,False,0.2488902336545771,1.7263836431700144,False,0.321005339578932,2.9744518777565583,True,0.0226990213301657,0.2008442998182932,False,0.3482849978759747,1.967348277909453,False,0.1590989225579032,OLS (Global),,-0.0040609380457546,0.484,7.158086404666093,5.275528848077674e-07,False,26.190476184240364,99.9810103746868,0.0,0.0,100.0,45.4545454338843,72.72727271694215,39.19533627159597,44.80856586632057,Cukup (OLS signifikan),Direkomendasikan,2,Kualitas Dasar & Demand Rendah,Budget (Homestay/Hotel Standar),Nama Standar
Tanjung Kelayang,Truntum Village,Hotel,"CMMF+CWH, Keciput, Sijuk, Belitung Regency, Bangka Belitung Islands 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.566430958055691,107.67485894309064,,4.7,79.0,107,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5yOthq0CRwgKhu5tUCvBZlvdct_0TDSO2ZEMWTjCe7FtPVQJ0PwhoNbBAC4WeAmjf4ia8FCGCLZMAniiDrnvpJMll2DhmGuTiGN-VIuun1OVeqY_8X7OiqRAkM96YFs80oteT=w424-h240-k-no,,https://www.google.com/maps/search/?api=1&query=Truntum%20Village&query_place_id=ChIJt0UPAARCFy4RFMPIjpepEcU,https://www.google.com/maps/search/?api=1&query=Truntum%20Village&query_place_id=ChIJt0UPAARCFy4RFMPIjpepEcU,0,0.7235497145339016,17,942.0,0,0,4.382026634673881,0.94,3.8719587343978414,52.333333333333336,20.595525182967243,1.3375,52.333333333333336,0.6922655002500894,RM BATU GARUDA,10,2,Red Ocean (Padat/Jenuh),1,0.0499213373073302,0.2795526692433129,False,-0.1187479336073268,-1.0034985948300263,False,0.2488902336545771,1.7263836431700144,False,0.321005339578932,2.9744518777565583,True,0.0226990213301657,0.2008442998182932,False,0.3482849978759747,1.967348277909453,False,0.1590989225579032,OLS (Global),,-0.0040609380457546,0.484,7.158086404666093,5.275528848077674e-07,False,40.47619046655328,97.5652891447948,54.7136287752324,47.0,94.78665344483082,45.4545454338843,70.12059943935756,58.38707012420386,87.31343283582089,Cukup (OLS signifikan),Sangat Direkomendasikan,0,Ekosistem Atraksi Kuat & Kompetisi Tinggi (Red Ocean),Budget (Homestay/Hotel Standar),Nama Standar
Tanjung Kelayang,ILHAM Homestay,Guest House/Homestay,"Jl. Tj. Pandan - Tj. Kelayang, Keciput, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.565310308377116,107.67421759972272,,0.0,0.0,11,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEufsDRA00BH8dQP-QlIzDKvSevpQ4HSVlZBtTueI_9EDhqvbmBasx5JwzA39XwAPeCWftUaNjYxuBf1S2YNu_gknHqhLESuYHtPbbL6MyI-P1SK98VLsaAk1CO7dnRUxlqzuH8=w426-h240-k-no,,https://www.google.com/maps/search/?api=1&query=ILHAM%20Homestay&query_place_id=ChIJoYU019BDFy4RBq029_iMB88,https://www.google.com/maps/search/?api=1&query=ILHAM%20Homestay&query_place_id=ChIJoYU019BDFy4RBq029_iMB88,0,0.5821416717348952,17,1022.0,0,0,0.0,0.0,0.0,56.77777777777778,0.0,11.0,56.77777777777778,0.5502193578829198,RM BATU GARUDA,10,2,Red Ocean (Padat/Jenuh),1,0.0499213373073302,0.2795526692433129,False,-0.1187479336073268,-1.0034985948300263,False,0.2488902336545771,1.7263836431700144,False,0.321005339578932,2.9744518777565583,True,0.0226990213301657,0.2008442998182932,False,0.3482849978759747,1.967348277909453,False,0.1590989225579032,OLS (Global),,-0.0040609380457546,0.484,7.158086404666093,5.275528848077674e-07,False,40.47619046655328,98.041120576831,0.0,0.0,95.85638141295492,45.4545454338843,70.65546342341962,36.75724409573676,36.72939649578196,Cukup (OLS signifikan),Perlu Kajian,2,Kualitas Dasar & Demand Rendah,Budget (Homestay/Hotel Standar),Nama Standar
Tanjung Kelayang,Inggrid Homestay,Hostel & Other,"Keciput, Sijuk, Belitung Regency, Bangka Belitung Islands, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.567468439475656,107.67451865325307,,0.0,0.0,7,House,https://pix8.agoda.net/geo/poi/144923/2_144923_02.jpg?ca=6&ce=1,https://www.agoda.com/inggrid-homestay-h34418516/hotel/belitung-id.html,https://www.google.com/maps/search/?api=1&query=Inggrid%20Homestay&query_place_id=ChIJR2O46ANCFy4Rnl8zHCW8iFw,https://www.google.com/maps/search/?api=1&query=Inggrid%20Homestay&query_place_id=ChIJR2O46ANCFy4Rnl8zHCW8iFw,0,0.8209846052878615,18,1022.0,0,0,0.0,0.0,0.0,53.78947368421053,0.0,7.0,53.78947368421053,0.7876408830313686,RM BATU GARUDA,10,2,Red Ocean (Padat/Jenuh),1,0.0499213373073302,0.2795526692433129,False,-0.1187479336073268,-1.0034985948300263,False,0.2488902336545771,1.7263836431700144,False,0.321005339578932,2.9744518777565583,True,0.0226990213301657,0.2008442998182932,False,0.3482849978759747,1.967348277909453,False,0.1590989225579032,OLS (Global),,-0.0040609380457546,0.484,7.158086404666093,5.275528848077674e-07,False,42.85714284693877,97.23742530706636,0.0,0.0,94.06839589322512,45.4545454338843,69.7614706635547,36.09021197578581,35.30175210902012,Cukup (OLS signifikan),Perlu Kajian,2,Kualitas Dasar & Demand Rendah,Budget (Homestay/Hotel Standar),Nama Standar
Tanjung Kelayang,Homestay one more,Guest House/Homestay,"CMJM+5PW, Jl. Tj. Pandan - Tj. Kelayang, Keciput, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.5695784165947617,107.68439314412194,,0.0,0.0,1,Tidak Ada Data,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8XjaelvG4rqCHqxBYRqmdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=157.656&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Homestay%20one%20more&query_place_id=ChIJf2wzUcdDFy4R_OETV2KwoyA,https://www.google.com/maps/search/?api=1&query=Homestay%20one%20more&query_place_id=ChIJf2wzUcdDFy4R_OETV2KwoyA,0,1.676656955821133,14,638.0,0,0,0.0,0.0,0.0,42.53333333333333,0.0,1.0,42.53333333333333,0.3105264928702501,Kupi bun khas belitong,10,2,Red Ocean (Padat/Jenuh),1,0.0499213373073302,0.2795526692433129,False,-0.1187479336073268,-1.0034985948300263,False,0.2488902336545771,1.7263836431700144,False,0.321005339578932,2.9744518777565583,True,0.0226990213301657,0.2008442998182932,False,0.3482849978759747,1.967348277909453,False,0.1590989225579032,OLS (Global),,-0.0040609380457546,0.484,7.158086404666093,5.275528848077674e-07,False,33.33333332539682,94.35812797822372,0.0,0.0,97.66147204893348,45.4545454338843,71.55800874140888,37.00569488552773,37.37832576249189,Cukup (OLS signifikan),Perlu Kajian,2,Kualitas Dasar & Demand Rendah,Budget (Homestay/Hotel Standar),Nama Standar
Tanjung Kelayang,Homestay Suhadi,Guest House/Homestay,"Jl. H Abdullah, RT.007/RW002, Tanjung tinggi, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.55664584975016,107.72233992320037,,5.0,1.0,9,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJ7KU1dIqZbNIqNmu-0eXNDl1ip5mIUo_oXpedD20ev4nth6FG3tIMPWTKmIdN3jKshqEWyrX6Pp_ARdIWRhekOWR6PB6l1fk8KzsIWoURIdA6KaFy5WPGKkuyOoTNg7Muuw-G6Q=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Homestay%20Suhadi&query_place_id=ChIJMxsvlb5DFy4RZKt6Ahv7fRE,https://www.google.com/maps/search/?api=1&query=Homestay%20Suhadi&query_place_id=ChIJMxsvlb5DFy4RZKt6Ahv7fRE,0,5.564557904921052,18,80.0,0,0,0.6931471805599453,1.0,0.6931471805599453,4.2105263157894735,3.4657359027997265,4.5,4.2105263157894735,0.6751510196506088,Bakau Labunaji,6,3,Red Ocean (Padat/Jenuh),1,0.0499213373073302,0.2795526692433129,False,-0.1187479336073268,-1.0034985948300263,False,0.2488902336545771,1.7263836431700144,False,0.321005339578932,2.9744518777565583,True,0.0226990213301657,0.2008442998182932,False,0.3482849978759747,1.967348277909453,False,0.1590989225579032,OLS (Global),,-0.0040609380457546,0.484,7.158086404666093,5.275528848077674e-07,False,42.85714284693877,81.27552362555119,9.79468019295763,50.0,94.91554000417052,27.272727260330576,61.09413363225055,34.21550260727458,30.0129785853342,Cukup (OLS signifikan),Perlu Kajian,0,Ekosistem Atraksi Kuat & Kompetisi Tinggi (Red Ocean),Budget (Homestay/Hotel Standar),Nama Standar
Tanjung Kelayang,HDnoto Homestay,Hostel & Other,"Keciput, Sijuk, Belitung Regency, Bangka Belitung Islands 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.583703882820689,107.6720634872199,,4.5,2.0,7,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHRzPVMtJQTRgKq6uF77dUXT_R7jAF2W_rculD5P3mZMXP9mfPMmy4mYGkpNr2JGzImRybV2zSdy9Q7t_BTBJkJS1_qFTYyJhtnkBEtRqHjw6oxK39DGRjPmvNyyEKMBIFieXM59w=w408-h545-k-no,,https://www.google.com/maps/search/?api=1&query=HDnoto%20Homestay&query_place_id=ChIJ0QiuDgJCFy4RoISWqKaz6xc,https://www.google.com/maps/search/?api=1&query=HDnoto%20Homestay&query_place_id=ChIJ0QiuDgJCFy4RoISWqKaz6xc,0,2.5906906709427657,0,0.0,0,0,1.0986122886681098,0.9,0.889875953821169,0.0,4.943755299006494,2.333333333333333,0.0,1.8326133536815847,Kupi bun khas belitong,7,2,Red Ocean (Padat/Jenuh),1,0.0499213373073302,0.2795526692433129,False,-0.1187479336073268,-1.0034985948300263,False,0.2488902336545771,1.7263836431700144,False,0.321005339578932,2.9744518777565583,True,0.0226990213301657,0.2008442998182932,False,0.3482849978759747,1.967348277909453,False,0.1590989225579032,OLS (Global),,-0.0040609380457546,0.484,7.158086404666093,5.275528848077674e-07,False,0.0,91.28244739466666,12.574602658039224,45.0,86.19886660403931,31.81818180371901,59.00852420387916,40.98888780331277,49.54574951330305,Cukup (OLS signifikan),Direkomendasikan,1,Akses Sulit & Kompetisi Rendah (Blue Ocean),Budget (Homestay/Hotel Standar),Nama Standar
Tanjung Kelayang,Belitung Island Homestay,Guest House/Homestay,"CJ3M+XHQ, Jalan Pantai, Tj. Binga, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.5950499061533496,107.6339823834451,,5.0,1.0,2,Tidak Ada Data,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3SyS8z569JLiL3YNigJLeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.78198&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Belitung%20Island%20Homestay&query_place_id=ChIJEUDz3FprFy4RSFHQ-YTKuWU,https://www.google.com/maps/search/?api=1&query=Belitung%20Island%20Homestay&query_place_id=ChIJEUDz3FprFy4RSFHQ-YTKuWU,0,5.748933934614859,4,30.0,1,0,0.6931471805599453,1.0,0.6931471805599453,6.0,3.4657359027997265,1.0,6.0,1.1988330754188483,Pantai Tanjung Binga,2,1,Red Ocean (Padat/Jenuh),1,0.0499213373073302,0.2795526692433129,False,-0.1187479336073268,-1.0034985948300263,False,0.2488902336545771,1.7263836431700144,False,0.321005339578932,2.9744518777565583,True,0.0226990213301657,0.2008442998182932,False,0.3482849978759747,1.967348277909453,False,0.1590989225579032,OLS (Global),,-0.0040609380457546,0.484,7.158086404666093,5.275528848077674e-07,False,9.52380952154195,80.65510693279589,9.79468019295763,70.0,90.97176981707182,9.09090908677686,50.03133945192434,34.10591434716534,29.753406878650228,Cukup (OLS signifikan),Perlu Kajian,1,Akses Sulit & Kompetisi Rendah (Blue Ocean),Budget (Homestay/Hotel Standar),Mengandung Unsur Alam
Tanjung Kelayang,Homestay Erna,Hotel,"CPVC+FR7, Keciput, Sijuk, Belitung Regency, Bangka Belitung Islands 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.556336772887761,107.7220246344207,,5.0,8.0,19,Lodging,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH92Vi3-EQCERMXpqp58yn2TSNQmHA2iN2DdagNbVBmEH5tC8HDsRsIKGadaOv2ukbm8vcfyiNFUUiWnlyDc69ZqIE3L352QQkVCe2N8Ir48iUUmuSNJvZtAXxzO23PNPCFqQ9oJA=w408-h578-k-no,,https://www.google.com/maps/search/?api=1&query=Homestay%20Erna&query_place_id=ChIJoZSnIQNDFy4RdGjfygF2gvM,https://www.google.com/maps/search/?api=1&query=Homestay%20Erna&query_place_id=ChIJoZSnIQNDFy4RdGjfygF2gvM,0,5.532260232075648,18,73.0,0,0,2.19722457733622,1.0,2.19722457733622,3.842105263157895,10.986122886681098,2.111111111111111,3.842105263157895,0.6263995445469835,Bakau Labunaji,6,3,Red Ocean (Padat/Jenuh),1,0.0499213373073302,0.2795526692433129,False,-0.1187479336073268,-1.0034985948300263,False,0.2488902336545771,1.7263836431700144,False,0.321005339578932,2.9744518777565583,True,0.0226990213301657,0.2008442998182932,False,0.3482849978759747,1.967348277909453,False,0.1590989225579032,OLS (Global),,-0.0040609380457546,0.484,7.158086404666093,5.275528848077674e-07,False,42.85714284693877,81.38420377992762,31.04840162478821,50.0,95.28267997387736,27.272727260330576,61.27770361710397,42.79379820633813,53.76378974691759,Cukup (OLS signifikan),Direkomendasikan,0,Ekosistem Atraksi Kuat & Kompetisi Tinggi (Red Ocean),Budget (Homestay/Hotel Standar),Nama Standar
Tanjung Kelayang,Penginapan / homestay saharudin,Guest House/Homestay,"CPVC+CWH, jln H Abdullah, RT.088/RW.002, desa tanjong tinggi, Tanjung pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33451, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.5564392047041578,107.72233276490222,,5.0,1.0,29,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3InKOQ4QQGPjgyiO1kS_0pHMYKCiQ7urA-XTP3eWnr8O6doz8rRx8LZwbXxgekF0GgI49n8vqjJ8MIVO9kBX_viYcABINoTA5sdhDKK80BUAFiMb8I5lJYjH5r_pBQsbeOrRB7g=w408-h408-k-no,,https://www.google.com/maps/search/?api=1&query=Penginapan%20%2F%20homestay%20saharudin&query_place_id=ChIJmWlz-SlDFy4R666tNFUl4E4,https://www.google.com/maps/search/?api=1&query=Penginapan%20%2F%20homestay%20saharudin&query_place_id=ChIJmWlz-SlDFy4R666tNFUl4E4,0,5.56579185822162,18,80.0,0,0,0.6931471805599453,1.0,0.6931471805599453,4.2105263157894735,3.4657359027997265,14.5,4.2105263157894735,0.6590214812575993,Bakau Labunaji,6,3,Red Ocean (Padat/Jenuh),1,0.0499213373073302,0.2795526692433129,False,-0.1187479336073268,-1.0034985948300263,False,0.2488902336545771,1.7263836431700144,False,0.321005339578932,2.9744518777565583,True,0.0226990213301657,0.2008442998182932,False,0.3482849978759747,1.967348277909453,False,0.1590989225579032,OLS (Global),,-0.0040609380457546,0.484,7.158086404666093,5.275528848077674e-07,False,42.85714284693877,81.2713714305667,9.79468019295763,50.0,95.03700911304172,27.272727260330576,61.15486818668616,34.23289253460836,30.142764438676185,Cukup (OLS signifikan),Perlu Kajian,0,Ekosistem Atraksi Kuat & Kompetisi Tinggi (Red Ocean),Budget (Homestay/Hotel Standar),Nama Standar
Tanjung Kelayang,ASAHAN HOMESTAY,Guest House/Homestay,"CMHM+W5P, Jl. Tj. Pandan - Tj. Kelayang, RT.06/RW02, Keciput, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.5701785431575965,107.68292756052418,,0.0,0.0,1,Tidak Ada Data,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R04Bupu08koZXod-RVs-3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.26112&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=ASAHAN%20HOMESTAY&query_place_id=ChIJ2YiYpgRDFy4R0e-0OgS4PX4,https://www.google.com/maps/search/?api=1&query=ASAHAN%20HOMESTAY&query_place_id=ChIJ2YiYpgRDFy4R0e-0OgS4PX4,0,1.5979486095057016,17,717.0,0,0,0.0,0.0,0.0,39.833333333333336,0.0,1.0,39.833333333333336,0.14174218210998,Kupi bun khas belitong,11,2,Red Ocean (Padat/Jenuh),1,0.0499213373073302,0.2795526692433129,False,-0.1187479336073268,-1.0034985948300263,False,0.2488902336545771,1.7263836431700144,False,0.321005339578932,2.9744518777565583,True,0.0226990213301657,0.2008442998182932,False,0.3482849978759747,1.967348277909453,False,0.1590989225579032,OLS (Global),,-0.0040609380457546,0.484,7.158086404666093,5.275528848077674e-07,False,40.47619046655328,94.6229778721842,0.0,0.0,98.93256111050128,49.99999997727272,74.466280543887,37.21686069094761,37.80012978585334,Cukup (OLS signifikan),Direkomendasikan,2,Kualitas Dasar & Demand Rendah,Budget (Homestay/Hotel Standar),Nama Standar
