destinasi,nama_hotel,jenis,alamat,kota,provinsi,latitude,longitude,harga,rating,jumlah_ulasan,jumlah_foto,kasta_bintang,foto_url,website,maps_url,google_maps_link,fasilitas_sarapan,jarak_ke_pusat_km,saingan_radius_1km,total_demand_area,is_nature_view,is_premium,indeks_investasi,skor_popularitas,foto_per_ulasan,log_ulasan,indeks_investasi_clipped,indeks_investasi_clipped_scaled,saingan_radius_1km_scaled,total_demand_area_scaled,skor_popularitas_scaled,jarak_ke_atraksi_terdekat_km,nama_atraksi_terdekat,jumlah_atraksi_radius_5km,klaster_dbscan,status_ocean,koef_jarak_ke_pusat_km,koef_saingan_radius_1km,koef_foto_per_ulasan,koef_jarak_ke_atraksi_terdekat_km,koef_jumlah_atraksi_radius_5km,r2_lokal,model_dipakai,competition_score,accessibility_score,demand_score,quality_score,jarak_atraksi_score,kepadatan_atraksi_score,ecosystem_score,opportunity_score,rekomendasi_investasi,cluster_label,market_segment
Tanjung Kelayang,Belitung Backpacker - Budget Single Room,Hostel & Other,"Tanjung Pendam, Tanjung Pandan, Belitung Regency, Bangka Belitung Islands, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.7284528487549338,107.6335779193098,,4.9,8.0,26,House,https://static.cupid.travel/hotels/328876680.jpg,https://br.bluepillow.com/search/5a84f5437c00cb0e04256d63?dest=bkng&cat=House&lat=-2.72845&lng=107.63358&language=pt,https://www.google.com/maps/search/?api=1&query=Belitung%20Backpacker%20-%20Budget%20Single%20Room&query_place_id=ChIJoxMkq3AWFy4R2afG8IUNPfY,https://www.google.com/maps/search/?api=1&query=Belitung%20Backpacker%20-%20Budget%20Single%20Room&query_place_id=ChIJoxMkq3AWFy4R2afG8IUNPfY,0,19.1772876765262,24,8785.0,0,0,351.4,10.766400428947478,2.888888888888889,2.19722457733622,273.9333333333331,1.0,0.1387283236994219,0.3774598264157429,0.2466040672768929,0.3520003427156947,Keliling Belitung Tour & Travel Wisata Belitung,28,0,Red Ocean (Padat/Jenuh),-0.8693523546369767,0.1338206423919354,-0.9475844387561586,-3.721836339395583,-1.2355556082217185,0.2980963712707382,GWR (Lokal),13.872832369942197,45.18086866038872,26.99672253659658,49.00000000000001,99.04174885029124,18.666666666666668,58.85420775847895,36.10384183726584,Direkomendasikan,3,Luxury / Premium Segment
Tanjung Kelayang,Billiton Ekobeach Retreat - Tent,Hostel & Other,"Parit, Tanjung Pandan, Belitung Regency, Bangka Belitung Islands, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.740082661797525,107.63230589019687,,0.0,0.0,26,House,https://static.cupid.travel/hotels/209780782.jpg,https://br.bluepillow.com/search/662673784338d48a8fcaf353?dest=bkng&cat=House&lat=-2.74008&lng=107.63231&language=pt,https://www.google.com/maps/search/?api=1&query=Billiton%20Ekobeach%20Retreat%20-%20Tent&query_place_id=ChIJt1HtM2YWFy4RObJsG5tpDVc,https://www.google.com/maps/search/?api=1&query=Billiton%20Ekobeach%20Retreat%20-%20Tent&query_place_id=ChIJt1HtM2YWFy4RObJsG5tpDVc,0,20.46977400467116,34,8826.0,1,0,252.1714285714285,0.0,26.0,0.0,252.1714285714285,0.9205576608837752,0.1965317919075144,0.3792214488270172,0.0,0.1039590470492907,Belitung Tour,28,0,Red Ocean (Padat/Jenuh),-1.215808309567695,0.092431397275406,-1.149920708644076,-4.412978854438884,-3.5057673760422947,0.2794571685867348,GWR (Lokal),19.653179190751445,41.486238899791374,0.0,20.0,99.71699210407284,18.666666666666668,59.19182938536975,24.089478676494057,Perlu Kajian,0,Isolated Eco-Tourism
Tanjung Kelayang,Wisma Pagar Alam,Apartemen,"Paal Satu, Tanjung Pandan, Belitung Regency, Bangka Belitung Islands, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.7371423149744585,107.64199198562972,,0.0,0.0,11,Apartment,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZvJyYuh8VzE8KJwuNGs4atzvP92f-R-GglBHFHpLf4pe5MwVyy5PKLU_qPTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sHrY9VmP2oVsLB5Ip-_d7po4WFPszFWsfHTvuc45QgPHdvghQmHCUquEZUr_G51U7ieeQ2oSaUIMLLYtHLsONog,https://deals.vio.com/?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D3390945%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,https://www.google.com/maps/search/?api=1&query=Wisma%20Pagar%20Alam&query_place_id=ChIJxzM6Y2wWFy4Riv4zSOutf3w,https://www.google.com/maps/search/?api=1&query=Wisma%20Pagar%20Alam&query_place_id=ChIJxzM6Y2wWFy4Riv4zSOutf3w,0,19.94059613433394,32,4151.0,1,0,125.78787878787878,0.0,11.0,0.0,125.78787878787878,0.4591915750348462,0.1849710982658959,0.1783535275414625,0.0,0.1350514583702848,"Oleh-Oleh Belitung (KKB), Kerupuk, Getas, Kopi Belitung, Sirup Jeruk Kunci, Sukun",29,0,Red Ocean (Padat/Jenuh),-0.9775394469669428,0.2046648099734668,-1.1469989892860273,-3.586080970203188,-1.8561422638172167,0.2926450410280318,GWR (Lokal),18.497109826589597,42.99891742166284,0.0,20.0,99.6323491782572,19.333333333333336,59.48284125579527,24.59492487841219,Perlu Kajian,0,Isolated Eco-Tourism
Tanjung Kelayang,Penginapan Sriwijaya - Deluxe Room,Hostel & Other,"Parit, Tanjung Pandan, Belitung Regency, Bangka Belitung Islands, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.7395407176419986,107.63463303405798,,0.0,0.0,25,House,https://pix8.agoda.net/hotelImages/18763881/-1/ca236786f6ca1c5a82afff6b80a6a20b.jpg?ca=15&ce=1&s=312x,https://br.bluepillow.com/search/6398c419c551970d3c724e8c?dest=bkng&cat=House&lat=-2.73954&lng=107.63462&language=pt,https://www.google.com/maps/search/?api=1&query=Penginapan%20Sriwijaya%20-%20Deluxe%20Room&query_place_id=ChIJGXNSkmgWFy4R-_nPBxvfAKM,https://www.google.com/maps/search/?api=1&query=Penginapan%20Sriwijaya%20-%20Deluxe%20Room&query_place_id=ChIJGXNSkmgWFy4R-_nPBxvfAKM,0,20.356692545184902,42,9324.0,0,0,216.8372093023256,0.0,25.0,0.0,216.8372093023256,0.79156927221584,0.2427745664739884,0.4006187161639598,0.0,0.128943090164284,KV Senang Tanjungpandan,28,0,Red Ocean (Padat/Jenuh),-1.1760483918123916,0.1136484874031923,-1.15935051157299,-4.2891118135288,-3.42591601169028,0.2812087284614,GWR (Lokal),24.277456647398843,41.80948729050304,0.0,0.0,99.64897799972675,18.666666666666668,59.15782233319672,23.68149849331974,Perlu Kajian,0,Isolated Eco-Tourism
Tanjung Kelayang,Penginapan Mitra Belitung,Villa/Vacation Rental,"Pangkal Lalang, Tanjung Pandan, Belitung Regency, Bangka Belitung Islands, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.746691205584819,107.64468848030212,,0.0,0.0,14,Villa,https://dimg04.c-ctrip.com/images//0223y12000aar997x220C_Mtrip_D.jpg,https://www.trip.com/hotels/detail/?hotelid=26588050&Allianceid=1318093&sid=269617419&utm_medium=vr&utm_campaign=vrwebsite&utm_source=googlevr&trip_sub1=googlevrwebsite,https://www.google.com/maps/search/?api=1&query=Penginapan%20Mitra%20Belitung&query_place_id=ChIJE013r0AWFy4RYlzvXHMyONY,https://www.google.com/maps/search/?api=1&query=Penginapan%20Mitra%20Belitung&query_place_id=ChIJE013r0AWFy4RYlzvXHMyONY,0,20.942808195484783,22,2605.0,0,1,113.2608695652174,0.0,14.0,0.0,113.2608695652174,0.4134614367189735,0.1271676300578034,0.1119274727163358,0.0,0.2314454659642231,Paket Tour Wisata Belitung Murah - Belitung Travesia,30,0,Red Ocean (Padat/Jenuh),-1.5663250420602877,0.2968100401887012,-1.3555142454315077,-2.8065578562385665,-0.6628569091455963,0.3108599145403515,GWR (Lokal),12.716763005780344,40.13404958753113,0.0,30.0,99.36993560249392,20.0,59.68496780124696,24.66062395730228,Perlu Kajian,0,Isolated Eco-Tourism
Tanjung Kelayang,Vaccinated Staff - OYO 1853 Guest House D'makmoer - Superior Suite,Hostel & Other,"Tanjung Pendam, Tanjung Pandan, Belitung Regency, Bangka Belitung Islands, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.729921154829259,107.62915465197013,,3.5,1.0,25,House,https://static.cupid.travel/hotels/ex_720e68b3_z.jpg,https://br.bluepillow.com/search/5c2e001ae24da419681acf14?dest=bkng&cat=House&lat=-2.72993&lng=107.62916&language=pt,https://www.google.com/maps/search/?api=1&query=Vaccinated%20Staff%20-%20OYO%201853%20Guest%20House%20D'makmoer%20-%20Superior%20Suite&query_place_id=ChIJX6SEvnsWFy4RBg7zq9KoQ5c,https://www.google.com/maps/search/?api=1&query=Vaccinated%20Staff%20-%20OYO%201853%20Guest%20House%20D'makmoer%20-%20Superior%20Suite&query_place_id=ChIJX6SEvnsWFy4RBg7zq9KoQ5c,0,19.45316188590436,21,8026.0,0,0,364.8181818181818,2.4260151319598084,12.5,0.6931471805599453,273.9333333333331,1.0,0.1213872832369942,0.3448483286070293,0.0555678012131175,0.484485502404551,Visit Belitong Tour & Travel,28,0,Red Ocean (Padat/Jenuh),-0.8360937134629287,0.0773176611520436,-0.948132187955735,-4.0775884553714015,-1.4898013549150744,0.2935154292887004,GWR (Lokal),12.13872832369942,44.39226994026709,8.516517748625946,35.0,98.68108426794524,18.666666666666668,58.67387546730596,28.67335089532564,Perlu Kajian,3,Luxury / Premium Segment
Tanjung Kelayang,Homestay Halik,Guest House/Homestay,"9J3V+XW9, Jl. Tj. Pandan - Tj. Kelayang, Terong, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33411, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.6450874976522685,107.64483876078889,,5.0,7.0,10,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIGm9ndox8AROs4rnQoiEYTh-9jE5JI8HxHQv4Z2d_tT7AaNjnkyibssQci4S7rsflg98bFJnAG9jjteq0IAMJ1egtAnNAd4qkDTxF4ZXLEydrgWuYQkpSAixFK1jNJEl7xPM6rg=w510-h240-k-no,,https://www.google.com/maps/search/?api=1&query=Homestay%20Halik&query_place_id=ChIJvddhOzZrFy4R0hRMq-ZhqKQ,https://www.google.com/maps/search/?api=1&query=Homestay%20Halik&query_place_id=ChIJvddhOzZrFy4R0hRMq-ZhqKQ,0,9.90068324364352,3,8.0,0,0,2.0,10.39720770839918,1.25,2.079441541679836,2.0,0.0073010464833292,0.0173410404624277,0.0003437312021998,0.2381477194847895,0.3811792918149208,DESA WISATA KREATIF TERONG,1,4,Red Ocean (Padat/Jenuh),-0.5287976087652516,0.4133286041028201,-0.3327553426640334,-0.2370180212269804,0.565018437561944,0.19770129979756,GWR (Lokal),1.7341040462427744,71.6984557858238,25.54955324587783,50.0,98.96231494603444,0.6666666666666667,49.81449080635056,39.33044929279679,Direkomendasikan,2,Tourism Hub / Market Leader
Tanjung Kelayang,HOMESTAY TANJONG TINGGI,Guest House/Homestay,"CPRF+HF8, JL.H.Abdullah, RT.009/RW.002 Desa, Tanjong Tinggi, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.558595932008554,107.72368583294892,,0.0,0.0,1,Homestay,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zzdG-hM9UASbgRcn_-4POQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=234.19853&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=HOMESTAY%20TANJONG%20TINGGI&query_place_id=ChIJwWWbfABDFy4RcRw60TJHIyQ,https://www.google.com/maps/search/?api=1&query=HOMESTAY%20TANJONG%20TINGGI&query_place_id=ChIJwWWbfABDFy4RcRw60TJHIyQ,0,5.701242419871068,18,81.0,0,0,4.2631578947368425,0.0,1.0,0.0,4.2631578947368425,0.0155627569776229,0.1040462427745664,0.0034802784222737,0.0,0.9338781849759852,Bakau Labunaji,6,3,Red Ocean (Padat/Jenuh),-0.96308417609625,-1.1792589014355406,-0.4937696841593401,0.1772093525689728,0.5819080111107885,0.1940590616439055,GWR (Lokal),10.404624277456648,83.7027445024755,0.0,0.0,97.45770178080772,4.0,50.728850890403855,30.91874173987059,Perlu Kajian,0,Isolated Eco-Tourism
Tanjung Kelayang,Adifah,Hotel,"Jalan Tanjung Kelayang RT 02 RW 01 Desa Keciput, Kecamatan Sijuk, Keciput, Belitung Regency, Kabupaten Belitung, Kepulauan Bangka Belitung 33451, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.560450120444122,107.72298510178608,,3.5,2.0,1,Hotel,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2TNDkwV8RMhOiD0_8i7gZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.66467&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Adifah&query_place_id=ChIJKfSgGs5DFy4RRpU_KJkMzHQ,https://www.google.com/maps/search/?api=1&query=Adifah&query_place_id=ChIJKfSgGs5DFy4RRpU_KJkMzHQ,0,5.619859298450669,18,79.0,0,0,4.157894736842105,3.845143010338384,0.3333333333333333,1.0986122886681098,4.157894736842105,0.0151784913732371,0.1040462427745664,0.0033943456217238,0.0880728811703189,1.053621137911838,Bakau Labunaji,6,3,Red Ocean (Padat/Jenuh),-0.964011594756894,-1.1734473813387238,-0.4944107962575306,0.1920815086898961,0.5825024091388844,0.1936146051386691,GWR (Lokal),10.404624277456648,83.93538178138714,13.49836126829829,35.0,97.13172533023084,4.0,50.56586266511542,36.315717235385705,Direkomendasikan,2,Tourism Hub / Market Leader
Tanjung Kelayang,Homestay Kuale Sijuk,Guest House/Homestay,"CQQF+833, Jl. Penghul, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.561745272029212,107.77267492865036,,4.0,1.0,4,Tidak Ada Data,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K-aMq_ybiV18Y7Okf0f3FA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.2452&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Homestay%20Kuale%20Sijuk&query_place_id=ChIJXZl-JOVFFy4Rj2N8XcxJ7jw,https://www.google.com/maps/search/?api=1&query=Homestay%20Kuale%20Sijuk&query_place_id=ChIJXZl-JOVFFy4Rj2N8XcxJ7jw,0,11.140653239193744,0,0.0,0,0,0.0,2.772588722239781,2.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0635060585292772,0.1721779171809174,GEOSITE MANGROVE KUALE,2,3,Red Ocean (Padat/Jenuh),-0.9699433591121612,-1.21672921477704,-0.4810205500408819,0.0354671327478674,0.4851461633793817,0.2056945019550987,GWR (Lokal),0.0,68.15394630201143,8.516517748625946,40.0,99.53127975438836,1.3333333333333337,50.43230654386085,32.167088323010915,Perlu Kajian,2,Tourism Hub / Market Leader
Tanjung Kelayang,Pondok impian abok,Guest House/Homestay,"CV7G+XX, Padang River, Sijuk, Belitung Regency, Bangka Belitung Islands 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.584992219213178,107.87683102281096,,5.0,1.0,1,Tidak Ada Data,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rJFaTD1bm5nD8RYTGxk2Lg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.72044&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Pondok%20impian%20abok&query_place_id=ChIJP0SyXq9JFy4RQvxjkOOvNYA,https://www.google.com/maps/search/?api=1&query=Pondok%20impian%20abok&query_place_id=ChIJP0SyXq9JFy4RQvxjkOOvNYA,0,22.87355306154539,2,0.0,0,0,0.0,3.4657359027997265,0.5,0.6931471805599453,0.0,0.0,0.0115606936416184,0.0,0.0793825731615965,11.896911159659997,GEOSITE MANGROVE KUALE,0,5,Red Ocean (Padat/Jenuh),-0.9169221655167528,-1.208195291120827,-0.4612914137603364,-0.0202292456716143,0.4003079668671494,0.2479345951296531,GWR (Lokal),1.1560693641618496,34.614929356289494,8.516517748625946,50.0,67.61301790568086,0.0,33.80650895284043,20.35593872014422,Perlu Kajian,3,Luxury / Premium Segment
Tanjung Kelayang,Homestay Riduan,Guest House/Homestay,"CPRC+RWC, Keciput, Sijuk, Belitung Regency, Bangka Belitung Islands 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.557853999960662,107.72227356537104,,5.0,1.0,2,Tidak Ada Data,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pFcP5qnXknnqUB1U6KdmLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.94913&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Homestay%20Riduan&query_place_id=ChIJo_ELPtFDFy4R3gb5LUSxSok,https://www.google.com/maps/search/?api=1&query=Homestay%20Riduan&query_place_id=ChIJo_ELPtFDFy4R3gb5LUSxSok,0,5.548153869274626,18,80.0,0,0,4.2105263157894735,3.4657359027997265,1.0,0.6931471805599453,4.2105263157894735,0.01537062417543,0.1040462427745664,0.0034373120219987,0.0793825731615965,0.7705211503235176,Bakau Labunaji,6,3,Red Ocean (Padat/Jenuh),-0.9618624210229706,-1.1770883276415895,-0.4946275391111569,0.186669322360489,0.5862921634014369,0.1940284635029196,GWR (Lokal),10.404624277456648,84.14035494579224,8.516517748625946,50.0,97.9024089224572,4.0,50.951204461228606,34.47957699923174,Perlu Kajian,2,Tourism Hub / Market Leader
Tanjung Kelayang,hotel/ Homestay pak Jun,Hotel,"Jl. H. Abdullah No.002, RT.008, Keciput, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.557251061166643,107.72252583458383,,5.0,2.0,19,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBU_4376H3bL1s5qNzU0I12DiCEItAdmyLysdUS0emzXz9YpdJmcgEuzJIEqAppDEnBuKD5oDJoiWLIGYwv24pm98HSWf1HlimqLZojkoa5xLgWCI8T3MUJhIY4WieSFDNmFin=w426-h240-k-no,,https://www.google.com/maps/search/?api=1&query=hotel%2F%20Homestay%20pak%20Jun&query_place_id=ChIJP4JxzApDFy4Rtw23it7lCOg,https://www.google.com/maps/search/?api=1&query=hotel%2F%20Homestay%20pak%20Jun&query_place_id=ChIJP4JxzApDFy4Rtw23it7lCOg,0,5.5796985016519285,18,79.0,0,0,4.157894736842105,5.493061443340549,6.333333333333333,1.0986122886681098,4.157894736842105,0.0151784913732371,0.1040462427745664,0.0033943456217238,0.1258184016718841,0.7363228044533908,Bakau Labunaji,6,3,Red Ocean (Padat/Jenuh),-0.9615742087095625,-1.1790003208201598,-0.4944019064359805,0.1816779774097683,0.5860211016514614,0.1941716008182384,GWR (Lokal),10.404624277456648,84.05018320855184,13.49836126829829,50.0,97.99550713933782,4.0,50.99775356966891,36.46824479218469,Direkomendasikan,2,Tourism Hub / Market Leader
Tanjung Kelayang,Homestay Halil Hamzah,Guest House/Homestay,"CQG9+4RW, Sijuk, Belitung Regency, Bangka Belitung Islands 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.574652361208275,107.76958514458902,,3.0,1.0,1,Tidak Ada Data,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OVZTk99tllfYQdpMhL2jcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.657104&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Homestay%20Halil%20Hamzah&query_place_id=ChIJQ4bpbL1HFy4RtxgPzCAu9xE,https://www.google.com/maps/search/?api=1&query=Homestay%20Halil%20Hamzah&query_place_id=ChIJQ4bpbL1HFy4RtxgPzCAu9xE,0,10.91197423132492,1,25.0,0,0,12.5,2.079441541679836,0.5,0.6931471805599453,12.5,0.045631540520808,0.0057803468208092,0.0010741600068746,0.0476295438969579,1.643008522418345,GEOSITE MANGROVE KUALE,3,3,Red Ocean (Padat/Jenuh),-0.9754329484985258,-1.2039826085328869,-0.4786846346344158,0.0421428419450372,0.4788443664525594,0.2024284870520931,GWR (Lokal),0.5780346820809248,68.80763543565871,8.516517748625946,30.0,95.5272350207331,2.0,48.76361751036655,31.739415971483997,Perlu Kajian,0,Isolated Eco-Tourism
Tanjung Kelayang,Adelia Homestay,Hotel,"CV5H+H2X, Padang River, Sijuk, Belitung Regency, Bangka Belitung Islands 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.5910001857337988,107.87760408322508,,0.0,0.0,0,Tidak Ada Data,,,https://www.google.com/maps/search/?api=1&query=Adelia%20Homestay&query_place_id=ChIJJyY5RHlJFy4RcyW8gskku5A,https://www.google.com/maps/search/?api=1&query=Adelia%20Homestay&query_place_id=ChIJJyY5RHlJFy4RcyW8gskku5A,0,23.046956832079047,2,1.0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0012168410805548,0.0115606936416184,4.296640027498496e-05,0.0,12.150791663804272,GEOSITE MANGROVE KUALE,0,5,Red Ocean (Padat/Jenuh),-0.912933446762348,-1.2030647632877354,-0.4586235475089731,-0.0216827290502439,0.3970474378085669,0.2498475497054286,GWR (Lokal),1.1560693641618496,34.11924695156111,0.0,0.0,66.92187856442915,0.0,33.460939282214575,16.74652423856041,Perlu Kajian,0,Isolated Eco-Tourism
Tanjung Kelayang,Busu Deris Homestay,Guest House/Homestay,"CMMG+4CP, Keciput, Sijuk, Belitung Regency, Bangka Belitung Islands 33414, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.567118549705341,107.67661060368717,,0.0,0.0,1,Guest house,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YZGfoWiMddmFTGuJeXM2_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.748985&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Busu%20Deris%20Homestay&query_place_id=ChIJx30JGABDFy4Rydn7GTqbL1E,https://www.google.com/maps/search/?api=1&query=Busu%20Deris%20Homestay&query_place_id=ChIJx30JGABDFy4Rydn7GTqbL1E,0,0.8817577919137433,20,1152.0,0,0,54.85714285714285,0.0,1.0,0.0,54.85714285714285,0.2002572749713174,0.1156069364161849,0.0494972931167826,0.0,0.664954606194326,Kupi bun khas belitong,12,2,Red Ocean (Padat/Jenuh),-0.9752443141243792,-1.1204571038568274,-0.5143749649167728,0.4009738770075896,0.7351233367825946,0.1945004462237012,GWR (Lokal),11.560693641618498,97.47945606177603,0.0,0.0,98.18979291050148,8.0,53.09489645525073,34.268290784768574,Perlu Kajian,0,Isolated Eco-Tourism
Tanjung Kelayang,OYO 1612 Hotel Central City,Hotel,"7, Jl. Veteran No.7, Parit, Tanjung Pandan, Belitung Regency, Bangka Belitung Islands 33411, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.737647274230531,107.63059389354912,,4.2,168.0,248,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYs0faqlP3y0yUq2yV61P_qYRy5K072fKjr4dbzg-OJZfgVeWqBBsKi_eQG66AZ9tTandZa-4tb0afEHy-ml3C1XfnK8H7N9o_5Z1Dyufze6-YjqMuU1OTM4o841rXmfN54JQF=w408-h302-k-no,,https://www.google.com/maps/search/?api=1&query=OYO%201612%20Hotel%20Central%20City&query_place_id=ChIJWdJa1mUWFy4Rt_OswIdvii8,https://www.google.com/maps/search/?api=1&query=OYO%201612%20Hotel%20Central%20City&query_place_id=ChIJWdJa1mUWFy4Rt_OswIdvii8,0,20.24782256612914,35,8893.0,0,0,247.02777777777777,21.54557460267691,1.467455621301775,5.1298987149230735,247.02777777777777,0.901780644114546,0.2023121387283236,0.3821001976454412,0.4935007167810936,0.362670671886314,Museum & Zoo Tanjungpandan,28,0,Red Ocean (Padat/Jenuh),-1.0235206776176524,0.0674727378626455,-1.081013838345938,-4.448325737913275,-3.124041059722774,0.2802780696497394,GWR (Lokal),20.23121387283237,42.12069697674578,63.029721074538,42.00000000000001,99.01270099449474,18.666666666666668,58.839683830580704,49.26481158705533,Direkomendasikan,2,Tourism Hub / Market Leader
Tanjung Kelayang,OYO 985 Audi Inn Hotel,Hotel,"Jl. Air Saga No.09, Air Saga, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.721522029978221,107.63020001065328,,4.3,86.0,93,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXuO_GZDpFDA_xcwELOGcPtjPQMh_BDJVRVKnRJQqR9rT2UpDDmfzxkWYBriXpYH32GQC09nX9aLU8RONsNF-sUcTgXmGhqUwpTTv338fENnqUh5YgMkn7AEQOD1904Le4gy9R=w408-h272-k-no,https://www.oyorooms.com/59647/,https://www.google.com/maps/search/?api=1&query=OYO%20985%20Audi%20Inn%20Hotel&query_place_id=ChIJOzx6PJoVFy4R6GXRp1nC-6k,https://www.google.com/maps/search/?api=1&query=OYO%20985%20Audi%20Inn%20Hotel&query_place_id=ChIJOzx6PJoVFy4R6GXRp1nC-6k,0,18.518915112752914,16,7951.0,0,0,467.7058823529412,19.203404910214708,1.0689655172413792,4.465908118654584,273.9333333333331,1.0,0.0924855491329479,0.3416258485864054,0.4398533927543098,0.0340923526883636,BELUT - Belitung Outlet,28,0,Red Ocean (Padat/Jenuh),-0.8699075722030649,0.1458468947311996,-0.8834243340898449,-3.5448505971912465,-0.9641498120379908,0.3055232456737494,GWR (Lokal),9.248554913294797,47.06285597020322,54.87144263578979,43.0,99.90719032854383,18.666666666666668,59.28692849760525,48.22237130630866,Direkomendasikan,2,Tourism Hub / Market Leader
Tanjung Kelayang,RedDoorz near Pelabuhan Tanjung Pandan Belitung,Hotel,"Jl. K. Yos Sudarso No.17, Tj. Pandan, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411, Indonesia",Belitung Regency,Bangka Belitung Islands,-2.7425080669830884,107.63246369937698,,4.3,8.0,26,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEarT48TukPFlacSlwUbsskr1tn2LNnGUvgzz3nYKlfcGwDPvYyR5ZF6JIJDf0t8QDTrFamwouWOpo_iGus57feilU9lGWNQmSQXRjS2hkWHu3ScKzroXUl6dgAM269RL5_3fyk=w408-h272-k-no,,https://www.google.com/maps/search/?api=1&query=RedDoorz%20near%20Pelabuhan%20Tanjung%20Pandan%20Belitung&query_place_id=ChIJg-alE3gXFy4RgpXEKs1AYDA,https://www.google.com/maps/search/?api=1&query=RedDoorz%20near%20Pelabuhan%20Tanjung%20Pandan%20Belitung&query_place_id=ChIJg-alE3gXFy4RgpXEKs1AYDA,0,20.72844203081446,33,8556.0,0,0,251.64705882352945,9.448065682545744,2.888888888888889,2.19722457733622,251.64705882352945,0.9186434369318434,0.1907514450867052,0.3676205207527713,0.2164076508756407,0.2642565074787257,Bundaran Satam Belitung,28,0,Red Ocean (Padat/Jenuh),-1.709693153985005,0.1251542285494404,-1.1976894994915717,-4.140595457850104,-2.0382660520272218,0.2836133413927254,GWR (Lokal),19.07514450867052,40.74682482113287,26.99672253659658,43.0,99.28061404669133,18.666666666666668,58.97364035667899,34.73263163500185,Direkomendasikan,3,Luxury / Premium Segment
