destinasi;nama_hotel;jenis;alamat;kota;provinsi;latitude;longitude;harga;rating;jumlah_ulasan;jumlah_foto;kasta_bintang;foto_url;website;maps_url;google_maps_link;fasilitas_sarapan;jarak_ke_pusat_km;saingan_radius_1km;total_demand_area;is_nature_view;is_premium;log_ulasan;rating_norm;log_ulasan_x_rating;indeks_investasi;skor_popularitas;foto_per_ulasan;indeks_investasi_clipped;jarak_ke_atraksi_terdekat_km;nama_atraksi_terdekat;jumlah_atraksi_radius_5km;klaster_dbscan;status_ocean;koef_jarak_ke_pusat_km;koef_saingan_radius_1km;koef_foto_per_ulasan;koef_jarak_ke_atraksi_terdekat_km;koef_jumlah_atraksi_radius_5km;r2_lokal;model_dipakai;competition_score;accessibility_score;demand_score;quality_score;jarak_atraksi_score;kepadatan_atraksi_score;ecosystem_score;opportunity_score;rekomendasi_investasi;cluster_label;market_segment;Segmen;Tema_Nama
Bromo Tengger Semeru;RUMAH WINDY;Hotel;65XG+727, Ketapang, Kec. Kademangan, Kota Probolinggo, Jawa Timur 67251, Indonesia;Kota Probolinggo;Jawa Timur;-7.75187544;113.1750901;;0;0;0;Tidak Ada Data;;;https://www.google.com/maps/search/?api=1&query=RUMAH%20WINDY&query_place_id=ChIJu9AIOwCz1y0R6atM1avQ8jo;https://www.google.com/maps/search/?api=1&query=RUMAH%20WINDY&query_place_id=ChIJu9AIOwCz1y0R6atM1avQ8jo;0;32.37007013;31;613;0;0;0;0;0;19.15625;0;0;19.15625;2.43995252;Parks Semeru Probolinggo;9;0;Red Ocean (Padat/Jenuh);-0.753498024;0.017995918;-0.649718844;0.057725445;-0.119441219;0.268950501;GWR (Lokal);59.6153846;7.467663095;0;0;84.9070435;56.24999996;70.57852173;16.70555068;Perlu Kajian;3;Basic Accommodation;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Kost Misha;Hotel;Ketapang, Kec. Kademangan, Kota Probolinggo, Jawa Timur 67222, Indonesia;Kota Probolinggo;Jawa Timur;-7.756065568;113.1783874;;5;2;4;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAHK2gan7qrGd0Pb8Y6N8RxW22nJ76zhTCpK-G4jiRh0s9er1yNlisUnIRIHaZoZyVN_hDSE1ZwfPZN0ZyxOvWkNV2vh5VghB26fjCedx1Du03xSDO4fFKYxPJ6ORUTT9DAwPP68=w493-h240-k-no;;https://www.google.com/maps/search/?api=1&query=Kost%20Misha&query_place_id=ChIJz6AITwGz1y0RiZYJE6K_2yE;https://www.google.com/maps/search/?api=1&query=Kost%20Misha&query_place_id=ChIJz6AITwGz1y0RiZYJE6K_2yE;0;32.34505966;39;2840;0;0;1.098612289;1;1.098612289;71;5.493061443;1.333333333;71;2.033600798;Parks Semeru Probolinggo;9;0;Red Ocean (Padat/Jenuh);-0.755527058;0.020830036;-0.649752639;0.02707516;-0.119732994;0.271055277;GWR (Lokal);74.99999999;7.539157432;13.11411855;50;87.42063702;56.24999996;71.83531849;20.80407446;Perlu Kajian;1;Luxury / Premium Segment;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Kost Baitun Nisa;Hotel;Jalan Kh. Abdurrahman Wahid Gang Penanjakan No.2, RT.02/RW.02, Ketapang, Kec. Kademangan, Kota Probolinggo, Jawa Timur 67222, Indonesia;Kota Probolinggo;Jawa Timur;-7.756058366;113.1787636;;4.5;27;2;Tidak Ada Data;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GsZUFspbKUt9KS101iUg0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.73024&pitch=0&thumbfov=100;;https://www.google.com/maps/search/?api=1&query=Kost%20Baitun%20Nisa&query_place_id=ChIJeeFRZXaz1y0RZu6Hvoa8s_8;https://www.google.com/maps/search/?api=1&query=Kost%20Baitun%20Nisa&query_place_id=ChIJeeFRZXaz1y0RZu6Hvoa8s_8;0;32.37814939;39;2821;0;0;3.33220451;0.9;2.699085653;70.525;14.9949203;0.071428571;70.525;2.046148278;Parks Semeru Probolinggo;9;0;Red Ocean (Padat/Jenuh);-0.755830848;0.020989266;-0.649771358;0.02520632;-0.119449685;0.271039889;GWR (Lokal);74.99999999;7.444567895;32.2189453;45;87.34302135;56.24999996;71.79651066;28.4154449;Perlu Kajian;0;Strategic Hotspot (High Density);Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Kost;Hotel;65WJ+HF4 Bu Husen, Jl. Wilis Gg. Buntu, Ketapang, Kec. Kademangan, Kota Probolinggo, Jawa Timur 67222, Indonesia;Kota Probolinggo;Jawa Timur;-7.753603004;113.1812192;;4.1;12;18;Tidak Ada Data;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bYCReJJb45SuXR5y_rMLTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.50547&pitch=0&thumbfov=100;;https://www.google.com/maps/search/?api=1&query=Kost&query_place_id=ChIJN7dNwHGy1y0RsUur0JR8SRs;https://www.google.com/maps/search/?api=1&query=Kost&query_place_id=ChIJN7dNwHGy1y0RsUur0JR8SRs;0;32.75723174;29;795;0;0;2.564949357;0.82;1.724671948;26.5;10.51629237;1.384615385;26.5;2.384290197;Parks Semeru Probolinggo;8;0;Red Ocean (Padat/Jenuh);-0.758225117;0.021275467;-0.649972114;0.020662829;-0.115976103;0.269688288;GWR (Lokal);55.76923076;6.360931816;20.58738339;41;85.25135717;49.99999997;67.62567857;24.21792022;Perlu Kajian;1;Luxury / Premium Segment;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Rumah Kost Merapi Indah;Guest House/Homestay;Jl. Merapi, RT.11/RW.02, Triwung Lor, Kec. Kademangan, Kota Probolinggo, Jawa Timur 67223, Indonesia;Kota Probolinggo;Jawa Timur;-7.763552285;113.175914;10;4.3;29;24;Pondok;https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDDfit64JCk8O3aNJmipr-NOSwzY4f-ABP4OoKQAuCK9HtKjA5vHKQjVlYO9JY0zxD6yBnRtGrsVD9D-eTdTMXjhBK6Xm4J_0DK9pDc_4EZyaXdiHWZReAYwFXm1tlg0WpzZwl=w408-h306-k-no;;https://www.google.com/maps/search/?api=1&query=Rumah%20Kost%20Merapi%20Indah&query_place_id=ChIJc23lYZmz1y0RLXqbcqJCPOc;https://www.google.com/maps/search/?api=1&query=Rumah%20Kost%20Merapi%20Indah&query_place_id=ChIJc23lYZmz1y0RLXqbcqJCPOc;0;31.60420578;46;3232;0;0;3.401197382;0.86;2.515525583;68.76595745;14.62514874;0.8;68.76595745;1.159281736;Parks Semeru Probolinggo;10;0;Red Ocean (Padat/Jenuh);-0.751245925;0.021898541;-0.649426863;0.01479537;-0.12803911;0.275491327;GWR (Lokal);88.46153844;9.656945268;30.02779148;43;92.8289634;62.49999996;77.66448168;28.3956963;Perlu Kajian;0;Strategic Hotspot (High Density);Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Homestay Pak Suyon Seruni Point;Hotel;3XQ3+JJ, Cemorolawang, Ngadisari, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.911027723;112.953516;;4.2;22;79;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6Q_HjP9QtL3FT9DcThRajuNdMyq-z5jVDe3ool1aan2PnlKz9oZrFhNv37Hz9o2eAh8NTuiZCyktgvv6BCvEhbbHkr7KkW51nz-8yy-FqtV6uwDaBo7vRqd53q93FVd0gm4DxUg=w520-h240-k-no;;https://www.google.com/maps/search/?api=1&query=Homestay%20Pak%20Suyon%20Seruni%20Point&query_place_id=ChIJJwSft6M31i0RJXsMlTsQ4so;https://www.google.com/maps/search/?api=1&query=Homestay%20Pak%20Suyon%20Seruni%20Point&query_place_id=ChIJJwSft6M31i0RJXsMlTsQ4so;0;3.501471195;1;10;0;0;3.135494216;0.84;2.212404719;5;13.16907571;3.434782609;5;0.255673917;Seruni Point;16;1;Red Ocean (Padat/Jenuh);-0.08945741;0.100154949;-0.68939736;-0.239367596;-0.295814208;0.259723928;GWR (Lokal);1.923076923;89.99077509;26.40944222;42;98.41846295;99.99999994;99.20923144;58.13239365;Sangat Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Villa Sinar Harapan;Villa/Vacation Rental;Jl. Raya Bromo No.155, RT.12/RW.05, Kebonsengon, Sukapura, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.875858403;113.0533368;66;4.2;254;324;Vila;https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_mpJtKPLRLBW0GMwIVRNqw-N9-gLfRJ_5cK6UBpbLG_NVF-KgFTJB8FUPnm_4UH8HbjuQlcwgNAdaTnivPbRdxTB0OuoPeouXckHv6BNIi0V3QmRnhLdCXXV9Xw-FU9CPX_M=w408-h306-k-no;;https://www.google.com/maps/search/?api=1&query=Villa%20Sinar%20Harapan&query_place_id=ChIJO6i88rVL1i0RD9PifeqboAM;https://www.google.com/maps/search/?api=1&query=Villa%20Sinar%20Harapan&query_place_id=ChIJO6i88rVL1i0RD9PifeqboAM;0;13.30545324;6;353;0;1;5.541263545;0.84;3.909915557;50.42857143;23.27330689;1.270588235;50.42857143;1.104850784;Air Terjun Triban;2;1;Red Ocean (Padat/Jenuh);-0.69496786;0.096457265;-0.636162947;-0.212203374;-0.504549782;0.224065753;GWR (Lokal);11.53846154;61.96533784;46.67260386;72;93.16566011;12.49999999;52.83283005;45.75811197;Direkomendasikan;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Nama Standar
Bromo Tengger Semeru;Jiwa Jawa Resort Bromo;Hostel & Other;Krajan II, Ngadas, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.93122503;112.9826085;;0;0;10;Penginapan;https://hotelmedia.s3.amazonaws.com/720/480/d7dd820599ef0491cecd4f026c3319948370ad8a;https://br.bluepillow.com/search/67b31de057129f09022d4b1b?dest=htpn&cat=&lat=-7.93122&lng=112.9826&language=pt;https://www.google.com/maps/search/?api=1&query=Jiwa%20Jawa%20Resort%20Bromo&query_place_id=ChIJ-VeGVzc21i0REIUDgQWarjM;https://www.google.com/maps/search/?api=1&query=Jiwa%20Jawa%20Resort%20Bromo&query_place_id=ChIJ-VeGVzc21i0REIUDgQWarjM;0;3.492540864;0;0;0;0;0;0;0;0;0;10;0;1.434104755;Mentigen Hill;14;1;Red Ocean (Padat/Jenuh);-0.351549495;0.111337278;-0.676095051;-0.312845547;-0.387162152;0.252856522;GWR (Lokal);0;90.01630313;0;0;91.12897464;87.49999995;89.31448729;44.79760681;Direkomendasikan;3;Basic Accommodation;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;andonsare bungalow (homestay);Hostel & Other;jl. petong, Slorok, Andono Sari, nongkojajar, Pasuruan, Jawa Timur 67165, Indonesia;Pasuruan;Jawa Timur;-7.906252565;112.8423899;;5;1;15;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZ4qc_yCp5V_iTYaPnX3atjV0-lnUbtLGgZfc6Vo1O0szi6YC_AauSBZ-LE36tY4Fu8ERRs461ZoXQrNIlrrn1KTfgIs1QDVr_zXog5dS9jeR8IxnpWLmo_3DqVVtwUcZIXpg=w408-h306-k-no;;https://www.google.com/maps/search/?api=1&query=andonsare%20bungalow%20(homestay)&query_place_id=ChIJH8LE7nIz1i0RNq_5cdBnnZ8;https://www.google.com/maps/search/?api=1&query=andonsare%20bungalow%20(homestay)&query_place_id=ChIJH8LE7nIz1i0RNq_5cdBnnZ8;0;12.83121893;1;8;0;0;0.693147181;1;0.693147181;4;3.465735903;7.5;4;10.62789072;Bukit Cinta View Point;0;-1;Blue Ocean (Potensial/Sepi);0.099841577;0.152068463;-0.723151092;0.044563717;-0.076328955;0.265608871;GWR (Lokal);1.923076923;63.3209731;8.274087586;50;34.25843698;0;17.12921849;20.92028751;Perlu Kajian;1;Luxury / Premium Segment;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Elen Homestay;Villa/Vacation Rental;Jl. Raya Bromo No.KM. 01, Ngadisari, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.921639158;112.973537;11;4.4;109;242;Rumah wisata;https://lh3.googleusercontent.com/gps-cs-s/APNQkAFEYSZEsBn3mphZjE3P1nXSyUOU-MBpvU60KRooHDfTSFk5f44UI1gJQC53Vg22_g5Kg_RcgMr-extn3cbwKxDJj254aTOqSR7rDxmIw5N93FZqqtDufkyNCl3Vu_pKfeFArN3g=w426-h240-k-no;;https://www.google.com/maps/search/?api=1&query=Elen%20Homestay&query_place_id=ChIJYWfPtx831i0RDftQOMX-vIM;https://www.google.com/maps/search/?api=1&query=Elen%20Homestay&query_place_id=ChIJYWfPtx831i0RDftQOMX-vIM;0;3.239688279;38;9315;0;0;4.700480366;0.88;3.640051995;238.8461538;20.68211361;2.2;238.8461538;0.902764021;Mentigen Hill;16;1;Red Ocean (Padat/Jenuh);-0.20856827;0.106410218;-0.6809919;-0.282548483;-0.344265157;0.255404721;GWR (Lokal);73.07692306;90.7391017;43.45124653;44;94.41571998;99.99999994;97.20785996;57.38298463;Sangat Direkomendasikan;0;Strategic Hotspot (High Density);Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Villa Tengger Asri 7 Gunung Bromo;Hostel & Other;Wanasari, Ngadisari, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.916752344;112.9824361;;0;0;4;Penginapan;https://pix8.agoda.net/hotelImages/7397485/0/04e7dcfe6213a9dfb26acdd5f78f11ab.jpg?ca=18&ce=1&s=312x;https://br.bluepillow.com/search/62ded2d5171f1dbde29c4927?dest=ago&cat=Villa&lat=-7.91675&lng=112.98244&language=pt;https://www.google.com/maps/search/?api=1&query=Villa%20Tengger%20Asri%207%20Gunung%20Bromo&query_place_id=ChIJZRjdEBQ21i0RbMyCd0jiicQ;https://www.google.com/maps/search/?api=1&query=Villa%20Tengger%20Asri%207%20Gunung%20Bromo&query_place_id=ChIJZRjdEBQ21i0RbMyCd0jiicQ;0;4.325352633;21;4979;1;0;0;0;0;226.3181818;0;4;226.3181818;1.937337383;Mentigen Hill;16;1;Red Ocean (Padat/Jenuh);-0.128461543;0.108202534;-0.678192304;-0.287808534;-0.336972452;0.254598023;GWR (Lokal);40.38461538;87.63564659;0;20;88.01609924;99.99999994;94.00804959;41.69108266;Direkomendasikan;3;Basic Accommodation;Budget (Homestay/Hotel Standar);Mengandung Unsur Alam
Bromo Tengger Semeru;Hotel Nur Cahaya (Syariah);Hotel;Jl. Raya Bromo No.KM31, Dusun 1, Sapikerep, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.901002738;113.0430943;10;4.1;69;80;Hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkMiIY-8R9mj9OPeoSE_Df2uSmXEUSYvminVK21vMGFI9hBQAw1cjhWQW4vhQkjntwxVJ9ZfWmDNFmgzUa8oQICW4CispZ99bUSjLarDIZpC86TvADx_JjAmVIr9KnLaXK_FQE=w408-h277-k-no;;https://www.google.com/maps/search/?api=1&query=Hotel%20Nur%20Cahaya%20(Syariah)&query_place_id=ChIJfWgwwbZJ1i0RiCQ8aEtj9l8;https://www.google.com/maps/search/?api=1&query=Hotel%20Nur%20Cahaya%20(Syariah)&query_place_id=ChIJfWgwwbZJ1i0RiCQ8aEtj9l8;0;10.94194112;18;5324;0;0;4.248495242;0.82;2.856688201;280.2105263;17.41883049;1.142857143;273.9333333;1.897421179;Air Terjun Umbulan;2;1;Red Ocean (Padat/Jenuh);-0.615025814;0.098586087;-0.655298582;-0.329837436;-0.486107984;0.23849751;GWR (Lokal);34.61538461;68.72161915;34.10024457;41;88.26301123;12.49999999;50.38150561;39.03733488;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;OYO 2120 Pieter Homestay Bromo;Hotel;Jl. Raya Bromo No.77, Cemorolawang, Ngadisari, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.921539105;112.9662774;;4.1;198;492;Hotel bintang 2;https://lh3.googleusercontent.com/gps-cs-s/APNQkAHWDyUIyZk2dQH-LQ_k7Ns-2pkpRgM_FZXwiQbZ51CHCMf2JK_NpjoCuXEwGyuJgEaQqfZIqSBd8YNUVHHqO4VIpLp08Vj6PH8MiV-jnKhJYkO3LVbNqoDJbrHDDRygxeRSKcc=w408-h272-k-no;https://www.oyorooms.com/87264/;https://www.google.com/maps/search/?api=1&query=OYO%202120%20Pieter%20Homestay%20Bromo&query_place_id=ChIJseA3pkI21i0RdMi7pmmJDiI;https://www.google.com/maps/search/?api=1&query=OYO%202120%20Pieter%20Homestay%20Bromo&query_place_id=ChIJseA3pkI21i0RdMi7pmmJDiI;0;2.752554556;44;10624;0;0;5.293304825;0.82;3.559218164;236.0888889;21.70254978;2.472361809;236.0888889;0.902290301;Mentigen Hill;16;1;Red Ocean (Padat/Jenuh);-0.231890546;0.103590909;-0.684008592;-0.270816789;-0.339786764;0.256588568;GWR (Lokal);84.6153846;92.13161094;42.48633429;41;94.4186503;99.99999994;97.20932512;56.12211498;Sangat Direkomendasikan;0;Strategic Hotspot (High Density);Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Convention Hall Bess Resort & Waterpark;Hotel;5PGH+2RQ, Unnamed Road, Krajan Selatan, Sumber Porong, Kec. Lawang, Kabupaten Malang, Jawa Timur 65216, Indonesia;Kabupaten Malang;Jawa Timur;-7.824911662;112.7296371;;4.4;53;71;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5X9sFXwDn6NTkAJR-E4mvR-2nEbxv_9-JzG_IyJjSePZpAqjiRUIhz3uoZknxqQJ1NJN_yDsPjgzC1B6ueD8HKUCiUIKtcSYv2j5yBSRGgZHIcblXYy7VrEQ_4q_Dj_1PeIOCWw=w426-h240-k-no;;https://www.google.com/maps/search/?api=1&query=Convention%20Hall%20Bess%20Resort%20%26%20Waterpark&query_place_id=ChIJ07qUmE_T1y0R6YcRHhN87jc;https://www.google.com/maps/search/?api=1&query=Convention%20Hall%20Bess%20Resort%20%26%20Waterpark&query_place_id=ChIJ07qUmE_T1y0R6YcRHhN87jc;0;27.86254955;3;6256;0;0;3.988984047;0.88;3.089069246;1564;17.5515298;1.314814815;273.9333333;11.28677122;Abimanyu Tour • Paket Wisata Bromo Malang Batu;0;7;Red Ocean (Padat/Jenuh);0.043274216;0.061681779;-0.857884097;0.092017121;-0.054235408;0.31540163;GWR (Lokal);5.769230768;20.3527576;36.87417364;44;30.18276143;0;15.09138072;22.77071212;Perlu Kajian;1;Luxury / Premium Segment;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Savana Guesthouse;Hotel;Jl. Raya Bromo No.73, Rombok, Wonokerto, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.926848118;113.0111021;11;4;98;336;Hotel bintang 2;https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9-OF8td6ZWwjD-gf-4ypBONj2DLgw4iaRws4yLnUqm-WyEiUasNJp1zIv7XPjsSG7nCnO34lWYyUZxcKkupnidkllvhCd4zl5U72ZbLMWWtWDzhuuQ0pAcTHm65Gm8pghmODH=w408-h306-k-no;;https://www.google.com/maps/search/?api=1&query=Savana%20Guesthouse&query_place_id=ChIJ5dcOTRE21i0Ruy0KBaYtDDo;https://www.google.com/maps/search/?api=1&query=Savana%20Guesthouse&query_place_id=ChIJ5dcOTRE21i0Ruy0KBaYtDDo;0;6.631289013;4;230;0;0;4.59511985;0.8;2.940876704;46;18.3804794;3.393939394;46;4.554621078;Mentigen Hill;2;1;Red Ocean (Padat/Jenuh);-0.378084426;0.118667033;-0.665959854;-0.35101208;-0.4244986;0.247634508;GWR (Lokal);7.692307691;81.04394996;35.10520148;40;71.82621495;12.49999999;42.16310747;42.13057206;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Uciek Tengger Bromo - Standard Twin Room;Hostel & Other;Wonotoro, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.915770772;112.9846557;;0;0;26;Penginapan;https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/ex_3b203a32_z.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80;https://www.freecancellations.com/search/F2giQ1NWTHQAXFIBVVhYTQ8KVk1kQgBB?lat=-7.91577&lng=112.98466&language=de;https://www.google.com/maps/search/?api=1&query=Uciek%20Tengger%20Bromo%20-%20Standard%20Twin%20Room&query_place_id=ChIJsdkutRY21i0REK-Lbo7NorM;https://www.google.com/maps/search/?api=1&query=Uciek%20Tengger%20Bromo%20-%20Standard%20Twin%20Room&query_place_id=ChIJsdkutRY21i0REK-Lbo7NorM;0;4.581448096;21;4979;0;0;0;0;0;226.3181818;0;26;226.3181818;2.190749066;Mentigen Hill;15;1;Red Ocean (Padat/Jenuh);-0.117890653;0.108468986;-0.677567444;-0.289149367;-0.336872615;0.254387224;GWR (Lokal);40.38461538;86.90357799;0;0;86.44855582;93.74999994;90.09927788;40.37203743;Direkomendasikan;3;Basic Accommodation;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Hotel Sukapura Permai;Hotel;Jl. Raya Bromo No.135, Watulumpang, Sukapura, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.887211158;113.0494113;14;4.1;549;696;Hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLJAJmA32bgQaqJv9q4Xlr21owAlY7XPbLgOCcWdJcPaCJxRDS7oHhMkIzQqmNqjoe7g6J7P6SbP92CWu-bEIYCRVMJtlAoUBLzX2X_T3XOkzcjWH5Rvx5VRAaa30_JlRSrls=w408-h306-k-no;;https://www.google.com/maps/search/?api=1&query=Hotel%20Sukapura%20Permai&query_place_id=ChIJg4e0aW6y1y0RFwDwEuAxmmQ;https://www.google.com/maps/search/?api=1&query=Hotel%20Sukapura%20Permai&query_place_id=ChIJg4e0aW6y1y0RFwDwEuAxmmQ;0;12.26768121;9;653;0;0;6.309918278;0.82;4.24278905;65.3;25.87066494;1.265454545;65.3;0.279686916;Air Terjun Umbulan;2;1;Red Ocean (Padat/Jenuh);-0.686783958;0.091896013;-0.646643596;-0.287352785;-0.502166931;0.231344266;GWR (Lokal);17.3076923;64.93188904;50.64610979;41;98.26992435;12.49999999;55.38496217;48.12954115;Sangat Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Bawangan Hotel Express;Hotel;Jalan Raya Sukapura - Bromo No.145, Ponjol, Wonokerto, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.920022479;112.9987564;13;4.5;66;89;Hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGGIxedYW29ze9y-hUo5CFatvJqjVf5alrg8nyrS4QDb2Kb6f-Jm_B_vEFIG3rosTPjfnjWxanwGMixVppQc59rxehuH6V_kBQaWeFSUd1_U10iVDIHH33zC8b2jARLg_i0OG4mO9KHjc=w408-h272-k-no;https://bawanganexpress.com/;https://www.google.com/maps/search/?api=1&query=Bawangan%20Hotel%20Express&query_place_id=ChIJdSOjHAA31i0RoDh0576JTrQ;https://www.google.com/maps/search/?api=1&query=Bawangan%20Hotel%20Express&query_place_id=ChIJdSOjHAA31i0RoDh0576JTrQ;0;5.625704395;21;9094;0;0;4.204692619;0.9;3.405801022;413.3636364;18.92111679;1.328358209;273.9333333;3.338634254;Mentigen Hill;5;1;Red Ocean (Padat/Jenuh);-0.201536637;0.113615915;-0.671822002;-0.316328876;-0.371508188;0.251108032;GWR (Lokal);40.38461538;83.91849099;40.65499614;45;79.34801552;31.24999998;55.29900775;45.59693744;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Hotel Bromo Edelweis;Hotel;428X+MXH, Jl. Ps. Sayur, RT.05/RW.02, Watulumpang, Sukapura, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.883288728;113.0499824;;4.1;28;12;Tidak Ada Data;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3pAFOvnbeLd3GrR6fS4_iQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.30625558&pitch=0&thumbfov=100;;https://www.google.com/maps/search/?api=1&query=Hotel%20Bromo%20Edelweis&query_place_id=ChIJUc8pCRZL1i0RDNBHz5PNssY;https://www.google.com/maps/search/?api=1&query=Hotel%20Bromo%20Edelweis&query_place_id=ChIJUc8pCRZL1i0RDNBHz5PNssY;0;12.54691088;10;1475;0;0;3.36729583;0.82;2.264169716;134.0909091;13.8059129;0.413793103;134.0909091;0.378641058;Air Terjun Umbulan;2;1;Red Ocean (Padat/Jenuh);-0.686155607;0.090539361;-0.644418932;-0.268497963;-0.500870322;0.229230186;GWR (Lokal);19.23076923;64.13368955;27.02736023;41;97.65781794;12.49999999;55.07890897;38.23827777;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;KOPIKUIN BROMO HOMESTAY;Hotel;Dusun 1, Sapikerep, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.899211401;113.0441194;18;4.7;98;153;Hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAHcWKb-AMZe1k4lP5_Esv1nbYbHLThXWpfrwc9ferqcj3WI59eXvBA6xCjV65sKELOoK12-VYIFxKc_P-qdicA57UcORYp86TlNetkMvRJc45nX6Irh_gcmi4ybySNzlSYuYrg=w408-h544-k-no;;https://www.google.com/maps/search/?api=1&query=KOPIKUIN%20BROMO%20HOMESTAY&query_place_id=ChIJLVRezbpJ1i0RNIIwpvJc82s;https://www.google.com/maps/search/?api=1&query=KOPIKUIN%20BROMO%20HOMESTAY&query_place_id=ChIJLVRezbpJ1i0RNIIwpvJc82s;0;11.13153844;18;5295;0;0;4.59511985;0.94;4.0602479;278.6842105;21.5970633;1.545454545;273.9333333;1.667275003;Air Terjun Umbulan;2;1;Red Ocean (Padat/Jenuh);-0.634633665;0.096903418;-0.654481706;-0.328200665;-0.490410902;0.237976674;GWR (Lokal);34.61538461;68.1796406;48.46711879;47;89.68663985;12.49999999;51.09331992;44.88923315;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
